snapshot_date,member_id,total_visits,last_visit_date,segment
2026-03-07,M00594,5,2026-01-15,In the Zone
2026-03-07,M00595,1,2026-01-01,One-and-Done
2026-03-07,M00596,1,2025-11-22,One-and-Done
2026-03-07,M00597,1,2025-06-27,One-and-Done
2026-03-07,M00598,1,2025-10-23,One-and-Done
2026-03-07,M00600,0,,Ghost
2026-03-07,M00601,0,,Ghost
2026-03-07,M00602,5,2025-09-06,In the Zone
2026-03-07,M00603,0,,Ghost
2026-03-07,M00604,1,2026-02-12,New Member
2026-03-07,M00605,2,2025-08-16,Approaching Threshold
2026-03-07,M00606,0,,Ghost
2026-03-07,M00607,4,2026-03-05,In the Zone
2026-03-07,M00608,2,2026-03-03,Approaching Threshold
2026-03-07,M00609,0,,New Member
2026-03-07,M00611,0,,New Member
2026-03-07,M00612,0,,Ghost
2026-03-07,M00613,0,,Ghost
2026-03-07,M00614,0,,Ghost
2026-03-07,M00615,0,,Ghost
2026-03-07,M00616,0,,Ghost
2026-03-07,M00617,1,2025-10-01,One-and-Done
2026-03-07,M00618,2,2026-02-19,Approaching Threshold
2026-03-07,M00619,4,2026-01-31,In the Zone
2026-03-07,M00621,0,,Ghost
2026-03-07,M00622,1,2025-09-26,One-and-Done
2026-03-07,M00623,1,2025-07-27,One-and-Done
2026-03-07,M00624,2,2026-01-31,Approaching Threshold
2026-03-07,M00625,0,,Ghost
2026-03-07,M00626,0,,Ghost
2026-03-07,M00628,0,,Ghost
2026-03-07,M00629,0,,Ghost
2026-03-07,M00630,0,,Ghost
2026-03-07,M00631,1,2025-11-05,One-and-Done
2026-03-07,M00632,0,,Ghost
2026-03-07,M00633,1,2026-02-21,New Member
2026-03-07,M00634,8,2026-03-05,In the Zone
2026-03-07,M00635,1,2026-01-23,New Member
2026-03-07,M00636,1,2026-02-08,New Member
2026-03-07,M00637,0,,Ghost
2026-03-07,M00638,0,,Ghost
2026-03-07,M00639,0,,Ghost
2026-03-07,M00640,6,2025-11-24,In the Zone
2026-03-07,M00641,0,,Ghost
2026-03-07,M00642,2,2026-02-27,Approaching Threshold
2026-03-07,M00643,1,2025-12-31,One-and-Done
2026-03-07,M00644,1,2026-02-13,New Member
2026-03-07,M00645,0,,Ghost
2026-03-07,M00646,1,2025-09-07,One-and-Done
2026-03-07,M00647,1,2025-07-30,One-and-Done
2026-03-07,M00648,0,,New Member
2026-03-07,M00649,0,,Ghost
2026-03-07,M00650,0,,Ghost
2026-03-07,M00651,3,2026-02-19,Approaching Threshold
2026-03-07,M00652,2,2025-12-21,Approaching Threshold
2026-03-07,M00653,0,,Ghost
2026-03-07,M00654,0,,Ghost
2026-03-07,M00655,1,2026-03-02,New Member
2026-03-07,M00656,0,,Ghost
2026-03-07,M00657,0,,Ghost
2026-03-07,M00658,5,2026-01-27,In the Zone
2026-03-07,M00659,4,2026-02-23,In the Zone
2026-03-07,M00660,0,,Ghost
2026-03-07,M00661,0,,Ghost
2026-03-07,M00662,0,,Ghost
2026-03-07,M00663,1,2026-02-25,New Member
2026-03-07,M00664,0,,Ghost
2026-03-07,M00665,0,,Ghost
2026-03-07,M00666,1,2026-02-08,New Member
2026-03-07,M00667,0,,Ghost
2026-03-07,M00668,8,2026-03-04,In the Zone
2026-03-07,M00670,8,2026-01-09,In the Zone
2026-03-07,M00671,1,2025-07-09,One-and-Done
2026-03-07,M00672,0,,Ghost
2026-03-07,M00673,7,2026-01-04,In the Zone
2026-03-07,M00675,2,2026-01-26,Approaching Threshold
2026-03-07,M00676,3,2026-01-15,Approaching Threshold
2026-03-07,M00677,9,2026-02-18,In the Zone
2026-03-07,M00678,6,2026-01-24,In the Zone
2026-03-07,M00679,2,2026-03-02,Approaching Threshold
2026-03-07,M00680,6,2025-11-18,In the Zone
2026-03-07,M00681,0,,New Member
2026-03-07,M00682,1,2026-02-18,New Member
2026-03-07,M00683,6,2026-01-08,In the Zone
2026-03-07,M00685,0,,Ghost
2026-03-07,M00686,3,2026-02-22,Approaching Threshold
2026-03-07,M00688,6,2026-02-21,In the Zone
2026-03-07,M00689,0,,Ghost
2026-03-07,M00690,4,2025-10-31,In the Zone
2026-03-07,M00691,0,,Ghost
2026-03-07,M00692,1,2025-11-28,One-and-Done
2026-03-07,M00693,2,2026-01-03,Approaching Threshold
2026-03-07,M00694,7,2026-01-01,In the Zone
2026-03-07,M00695,1,2025-12-11,One-and-Done
2026-03-07,M00696,12,2026-03-06,Power User
2026-03-07,M00697,1,2026-01-02,One-and-Done
2026-03-07,M00698,0,,Ghost
2026-03-07,M00699,3,2026-02-28,Approaching Threshold
2026-03-07,M00700,0,,New Member
2026-03-07,M00701,5,2025-12-13,In the Zone
2026-03-07,M00702,6,2026-02-19,In the Zone
2026-03-07,M00703,3,2026-01-18,Approaching Threshold
2026-03-07,M00704,1,2025-12-17,One-and-Done
2026-03-07,M00705,9,2026-01-21,In the Zone
2026-03-07,M00706,0,,Ghost
2026-03-07,M00707,1,2025-10-07,One-and-Done
2026-03-07,M00708,0,,Ghost
2026-03-07,M00709,0,,Ghost
2026-03-07,M00710,0,,Ghost
2026-03-07,M00711,0,,Ghost
2026-03-07,M00712,0,,Ghost
2026-03-07,M00713,0,,Ghost
2026-03-07,M00714,0,,Ghost
2026-03-07,M00715,3,2025-11-11,Approaching Threshold
2026-03-07,M00717,4,2026-02-03,In the Zone
2026-03-07,M00718,1,2026-02-24,New Member
2026-03-07,M00719,3,2025-09-06,Approaching Threshold
2026-03-07,M00720,2,2026-01-25,Approaching Threshold
2026-03-07,M00721,5,2026-01-25,In the Zone
2026-03-07,M00722,1,2026-02-03,New Member
2026-03-07,M00723,0,,Ghost
2026-03-07,M00724,3,2026-02-15,Approaching Threshold
2026-03-07,M00725,0,,Ghost
2026-03-07,M00727,0,,Ghost
2026-03-07,M00728,2,2025-11-17,Approaching Threshold
2026-03-07,M00729,0,,Ghost
2026-03-07,M00730,3,2026-02-13,Approaching Threshold
2026-03-07,M00731,5,2026-02-27,In the Zone
2026-03-07,M00733,3,2025-11-21,Approaching Threshold
2026-03-07,M00734,0,,Ghost
2026-03-07,M00735,2,2026-01-31,Approaching Threshold
2026-03-07,M00736,0,,Ghost
2026-03-07,M00737,6,2026-01-31,In the Zone
2026-03-07,M00738,3,2025-12-23,Approaching Threshold
2026-03-07,M00739,7,2026-02-02,In the Zone
2026-03-07,M00740,2,2026-03-07,Approaching Threshold
2026-03-07,M00741,2,2026-01-24,Approaching Threshold
2026-03-07,M00742,2,2025-10-27,Approaching Threshold
2026-03-07,M00743,1,2026-02-02,New Member
2026-03-07,M00744,4,2026-02-12,In the Zone
2026-03-07,M00745,6,2026-01-15,In the Zone
2026-03-07,M00746,1,2026-02-04,New Member
2026-03-07,M00747,0,,Ghost
2026-03-07,M00748,0,,Ghost
2026-03-07,M00749,0,,Ghost
2026-03-07,M00751,3,2026-03-05,Approaching Threshold
2026-03-07,M00752,0,,Ghost
2026-03-07,M00753,0,,Ghost
2026-03-07,M00754,1,2026-01-20,One-and-Done
2026-03-07,M00756,3,2026-01-19,Approaching Threshold
2026-03-07,M00757,0,,New Member
2026-03-07,M00758,0,,Ghost
2026-03-07,M00759,6,2026-03-01,In the Zone
2026-03-07,M00760,1,2026-01-13,One-and-Done
2026-03-07,M00761,5,2026-02-22,In the Zone
2026-03-07,M00763,4,2026-01-11,In the Zone
2026-03-07,M00764,2,2026-01-05,Approaching Threshold
2026-03-07,M00765,0,,Ghost
2026-03-07,M00766,1,2025-11-19,One-and-Done
2026-03-07,M00767,0,,New Member
2026-03-07,M00768,9,2026-02-01,In the Zone
2026-03-07,M00769,11,2026-03-05,Power User
2026-03-07,M00770,0,,Ghost
2026-03-07,M00771,0,,Ghost
2026-03-07,M00772,1,2025-10-18,One-and-Done
2026-03-07,M00773,0,,New Member
2026-03-07,M00774,1,2026-01-08,One-and-Done
2026-03-07,M00775,1,2026-02-10,New Member
2026-03-07,M00776,0,,Ghost
2026-03-07,M00778,6,2026-02-06,In the Zone
2026-03-07,M00779,0,,Ghost
2026-03-07,M00780,6,2026-02-14,In the Zone
2026-03-07,M00781,0,,Ghost
2026-03-07,M00782,1,2025-11-04,One-and-Done
2026-03-07,M00783,4,2026-01-16,In the Zone
2026-03-07,M00784,3,2026-01-08,Approaching Threshold
2026-03-07,M00786,0,,Ghost
2026-03-07,M00787,6,2026-02-20,In the Zone
2026-03-07,M00789,2,2026-02-24,Approaching Threshold
2026-03-07,M00790,0,,Ghost
2026-03-07,M00791,1,2025-10-23,One-and-Done
2026-03-07,M00792,0,,New Member
2026-03-07,M00793,0,,Ghost
2026-03-07,M00794,0,,Ghost
2026-03-07,M00795,1,2025-08-31,One-and-Done
2026-03-07,M00796,0,,New Member
2026-03-07,M00799,1,2025-07-19,One-and-Done
2026-03-07,M00800,0,,New Member
2026-03-07,M00801,0,,Ghost
2026-03-07,M00803,1,2025-12-22,One-and-Done
2026-03-07,M00804,0,,Ghost
2026-03-07,M00805,4,2026-01-10,In the Zone
2026-03-07,M00806,0,,Ghost
2026-03-07,M00807,2,2026-02-04,Approaching Threshold
2026-03-07,M00809,4,2026-02-10,In the Zone
2026-03-07,M00810,1,2025-12-25,One-and-Done
2026-03-07,M00811,6,2026-02-14,In the Zone
2026-03-07,M00812,9,2026-01-23,In the Zone
2026-03-07,M00813,2,2026-02-11,Approaching Threshold
2026-03-07,M00814,0,,Ghost
2026-03-07,M00815,0,,Ghost
2026-03-07,M00816,0,,Ghost
2026-03-07,M00818,0,,Ghost
2026-03-07,M00819,0,,Ghost
2026-03-07,M00820,0,,Ghost
2026-03-07,M00821,0,,Ghost
2026-03-07,M00822,2,2026-02-16,Approaching Threshold
2026-03-07,M00823,0,,New Member
2026-03-07,M00825,11,2026-02-11,Power User
2026-03-07,M00826,1,2025-08-09,One-and-Done
2026-03-07,M00827,1,2026-02-04,New Member
2026-03-07,M00828,2,2026-02-25,Approaching Threshold
2026-03-07,M00829,0,,Ghost
2026-03-07,M00830,0,,Ghost
2026-03-07,M00831,0,,Ghost
2026-03-07,M00832,4,2026-01-31,In the Zone
2026-03-07,M00833,1,2025-10-07,One-and-Done
2026-03-07,M00834,1,2025-08-21,One-and-Done
2026-03-07,M00835,1,2026-01-31,New Member
2026-03-07,M00836,1,2025-11-27,One-and-Done
2026-03-07,M00837,0,,Ghost
2026-03-07,M00838,1,2026-01-26,New Member
2026-03-07,M00840,2,2026-01-30,Approaching Threshold
2026-03-07,M00841,0,,Ghost
2026-03-07,M00842,0,,Ghost
2026-03-07,M00843,0,,Ghost
2026-03-07,M00844,1,2025-07-23,One-and-Done
2026-03-07,M00845,13,2026-02-16,Power User
2026-03-07,M00846,0,,Ghost
2026-03-07,M00847,5,2026-03-03,In the Zone
2026-03-07,M00848,1,2025-05-30,One-and-Done
2026-03-07,M00849,1,2026-01-19,One-and-Done
2026-03-07,M00850,8,2026-03-04,In the Zone
2026-03-14,M00001,0,,New Member
2026-03-14,M00002,1,2026-02-28,New Member
2026-03-14,M00003,0,,Ghost
2026-03-14,M00004,0,,Ghost
2026-03-14,M00005,0,,Ghost
2026-03-14,M00006,5,2026-03-13,In the Zone
2026-03-14,M00007,3,2026-01-07,Approaching Threshold
2026-03-14,M00008,1,2026-02-26,New Member
2026-03-14,M00009,0,,Ghost
2026-03-14,M00010,0,,Ghost
2026-03-14,M00011,1,2026-02-20,New Member
2026-03-14,M00012,3,2026-02-27,Approaching Threshold
2026-03-14,M00013,0,,New Member
2026-03-14,M00014,0,,Ghost
2026-03-14,M00015,0,,Ghost
2026-03-14,M00016,3,2026-02-28,Approaching Threshold
2026-03-14,M00017,0,,New Member
2026-03-14,M00018,2,2026-02-28,Approaching Threshold
2026-03-14,M00019,2,2026-01-09,Approaching Threshold
2026-03-14,M00020,0,,Ghost
2026-03-14,M00021,0,,Ghost
2026-03-14,M00022,1,2025-07-15,One-and-Done
2026-03-14,M00023,5,2026-03-07,In the Zone
2026-03-14,M00024,0,,Ghost
2026-03-14,M00025,0,,Ghost
2026-03-14,M00026,5,2026-01-01,In the Zone
2026-03-14,M00027,0,,Ghost
2026-03-14,M00028,0,,Ghost
2026-03-14,M00029,2,2025-12-22,Approaching Threshold
2026-03-14,M00030,6,2026-01-28,In the Zone
2026-03-14,M00031,4,2026-02-21,In the Zone
2026-03-14,M00032,1,2026-01-31,New Member
2026-03-14,M00033,0,,Ghost
2026-03-14,M00034,2,2026-03-06,Approaching Threshold
2026-03-14,M00035,0,,Ghost
2026-03-14,M00036,0,,Ghost
2026-03-14,M00037,0,,Ghost
2026-03-14,M00038,0,,New Member
2026-03-14,M00040,4,2026-02-15,In the Zone
2026-03-14,M00041,2,2026-03-03,Approaching Threshold
2026-03-14,M00042,1,2025-10-31,One-and-Done
2026-03-14,M00043,0,,Ghost
2026-03-14,M00044,0,,Ghost
2026-03-14,M00045,1,2025-07-20,One-and-Done
2026-03-14,M00046,1,2025-06-13,One-and-Done
2026-03-14,M00047,4,2025-11-13,In the Zone
2026-03-14,M00048,7,2026-02-17,In the Zone
2026-03-14,M00049,0,,Ghost
2026-03-14,M00050,7,2026-02-19,In the Zone
2026-03-14,M00051,6,2026-03-14,In the Zone
2026-03-14,M00053,0,,Ghost
2026-03-14,M00054,0,,Ghost
2026-03-14,M00055,3,2026-02-09,Approaching Threshold
2026-03-14,M00056,3,2026-02-06,Approaching Threshold
2026-03-14,M00057,0,,Ghost
2026-03-14,M00058,1,2026-03-11,New Member
2026-03-14,M00059,0,,Ghost
2026-03-14,M00060,5,2026-02-03,In the Zone
2026-03-14,M00061,4,2026-02-07,In the Zone
2026-03-14,M00062,0,,Ghost
2026-03-14,M00063,2,2025-12-17,Approaching Threshold
2026-03-14,M00064,2,2025-12-31,Approaching Threshold
2026-03-14,M00065,7,2026-03-02,In the Zone
2026-03-14,M00066,0,,Ghost
2026-03-14,M00067,3,2026-02-18,Approaching Threshold
2026-03-14,M00068,1,2025-08-29,One-and-Done
2026-03-14,M00069,0,,Ghost
2026-03-14,M00070,0,,Ghost
2026-03-14,M00071,2,2026-01-23,Approaching Threshold
2026-03-14,M00072,1,2026-01-29,New Member
2026-03-14,M00073,0,,Ghost
2026-03-14,M00074,0,,Ghost
2026-03-14,M00075,7,2026-02-04,In the Zone
2026-03-14,M00076,5,2025-12-09,In the Zone
2026-03-14,M00077,0,,New Member
2026-03-14,M00078,1,2026-02-25,New Member
2026-03-14,M00079,0,,Ghost
2026-03-14,M00080,0,,Ghost
2026-03-14,M00081,1,2025-11-12,One-and-Done
2026-03-14,M00082,1,2026-02-14,New Member
2026-03-14,M00083,7,2026-02-23,In the Zone
2026-03-14,M00084,7,2026-02-02,In the Zone
2026-03-14,M00086,0,,New Member
2026-03-14,M00087,1,2026-01-17,One-and-Done
2026-03-14,M00088,1,2026-03-10,New Member
2026-03-14,M00090,0,,Ghost
2026-03-14,M00091,2,2026-02-03,Approaching Threshold
2026-03-14,M00092,8,2026-02-28,In the Zone
2026-03-14,M00093,1,2025-10-21,One-and-Done
2026-03-14,M00094,0,,Ghost
2026-03-14,M00095,0,,New Member
2026-03-14,M00096,1,2025-06-28,One-and-Done
2026-03-14,M00098,4,2026-02-07,In the Zone
2026-03-14,M00099,4,2025-12-14,In the Zone
2026-03-14,M00100,0,,Ghost
2026-03-14,M00101,0,,Ghost
2026-03-14,M00102,0,,New Member
2026-03-14,M00103,0,,Ghost
2026-03-14,M00104,0,,Ghost
2026-03-14,M00105,0,,Ghost
2026-03-14,M00107,0,,New Member
2026-03-14,M00108,0,,New Member
2026-03-14,M00109,0,,Ghost
2026-03-14,M00111,1,2026-03-11,New Member
2026-03-14,M00112,0,,Ghost
2026-03-14,M00113,3,2026-02-19,Approaching Threshold
2026-03-14,M00114,0,,Ghost
2026-03-14,M00115,10,2026-02-02,In the Zone
2026-03-14,M00116,0,,Ghost
2026-03-14,M00117,0,,Ghost
2026-03-14,M00118,0,,Ghost
2026-03-14,M00119,0,,Ghost
2026-03-14,M00120,2,2026-02-23,Approaching Threshold
2026-03-14,M00121,0,,Ghost
2026-03-14,M00123,0,,Ghost
2026-03-14,M00124,0,,Ghost
2026-03-14,M00125,0,,Ghost
2026-03-14,M00126,4,2026-03-03,In the Zone
2026-03-14,M00127,0,,Ghost
2026-03-14,M00128,0,,Ghost
2026-03-14,M00129,0,,Ghost
2026-03-14,M00130,1,2026-01-15,One-and-Done
2026-03-14,M00131,2,2026-01-22,Approaching Threshold
2026-03-14,M00132,0,,Ghost
2026-03-14,M00133,0,,Ghost
2026-03-14,M00134,0,,New Member
2026-03-14,M00135,4,2026-02-13,In the Zone
2026-03-14,M00136,3,2025-12-03,Approaching Threshold
2026-03-14,M00137,0,,Ghost
2026-03-14,M00138,1,2025-11-12,One-and-Done
2026-03-14,M00139,3,2026-03-02,Approaching Threshold
2026-03-14,M00140,0,,Ghost
2026-03-14,M00141,0,,Ghost
2026-03-14,M00142,0,,Ghost
2026-03-14,M00143,0,,Ghost
2026-03-14,M00145,3,2026-01-21,Approaching Threshold
2026-03-14,M00146,1,2026-02-26,New Member
2026-03-14,M00147,0,,Ghost
2026-03-14,M00148,1,2026-01-29,New Member
2026-03-14,M00149,0,,Ghost
2026-03-14,M00150,0,,Ghost
2026-03-14,M00151,0,,Ghost
2026-03-14,M00152,0,,Ghost
2026-03-14,M00153,0,,Ghost
2026-03-14,M00154,2,2026-02-02,Approaching Threshold
2026-03-14,M00155,1,2025-12-19,One-and-Done
2026-03-14,M00156,0,,Ghost
2026-03-14,M00157,2,2026-01-10,Approaching Threshold
2026-03-14,M00158,2,2026-01-26,Approaching Threshold
2026-03-14,M00159,0,,Ghost
2026-03-14,M00160,0,,Ghost
2026-03-14,M00161,1,2026-03-14,New Member
2026-03-14,M00162,6,2026-03-13,In the Zone
2026-03-14,M00163,0,,Ghost
2026-03-14,M00164,0,,Ghost
2026-03-14,M00165,0,,New Member
2026-03-14,M00166,11,2026-03-12,Power User
2026-03-14,M00167,0,,Ghost
2026-03-14,M00168,0,,Ghost
2026-03-14,M00169,0,,Ghost
2026-03-14,M00170,2,2026-02-13,Approaching Threshold
2026-03-14,M00171,4,2026-02-25,In the Zone
2026-03-14,M00172,8,2026-02-19,In the Zone
2026-03-14,M00173,4,2026-03-10,In the Zone
2026-03-14,M00175,3,2026-03-05,Approaching Threshold
2026-03-14,M00176,0,,Ghost
2026-03-14,M00177,0,,Ghost
2026-03-14,M00179,10,2026-02-11,In the Zone
2026-03-14,M00180,0,,Ghost
2026-03-14,M00181,2,2025-12-21,Approaching Threshold
2026-03-14,M00182,7,2025-12-27,In the Zone
2026-03-14,M00183,0,,New Member
2026-03-14,M00184,3,2025-10-09,Approaching Threshold
2026-03-14,M00185,4,2026-01-29,In the Zone
2026-03-14,M00186,2,2026-01-17,Approaching Threshold
2026-03-14,M00187,4,2026-01-12,In the Zone
2026-03-14,M00188,2,2025-11-26,Approaching Threshold
2026-03-14,M00189,1,2026-03-13,New Member
2026-03-14,M00191,0,,Ghost
2026-03-14,M00192,1,2025-11-05,One-and-Done
2026-03-14,M00193,4,2026-02-09,In the Zone
2026-03-14,M00194,1,2025-05-19,One-and-Done
2026-03-14,M00195,6,2026-03-09,In the Zone
2026-03-14,M00196,0,,Ghost
2026-03-14,M00197,1,2026-01-10,One-and-Done
2026-03-14,M00198,5,2026-02-06,In the Zone
2026-03-14,M00199,2,2026-03-03,Approaching Threshold
2026-03-14,M00200,0,,Ghost
2026-03-14,M00202,0,,Ghost
2026-03-14,M00203,7,2026-03-10,In the Zone
2026-03-14,M00204,0,,Ghost
2026-03-14,M00205,0,,Ghost
2026-03-14,M00206,1,2026-02-20,New Member
2026-03-14,M00207,3,2026-02-19,Approaching Threshold
2026-03-14,M00208,0,,Ghost
2026-03-14,M00209,0,,Ghost
2026-03-14,M00210,0,,New Member
2026-03-14,M00211,6,2026-03-04,In the Zone
2026-03-14,M00212,2,2026-02-22,Approaching Threshold
2026-03-14,M00213,3,2026-01-29,Approaching Threshold
2026-03-14,M00214,5,2026-01-13,In the Zone
2026-03-14,M00215,2,2026-01-15,Approaching Threshold
2026-03-14,M00216,0,,Ghost
2026-03-14,M00217,0,,Ghost
2026-03-14,M00219,5,2026-03-13,In the Zone
2026-03-14,M00220,0,,Ghost
2026-03-14,M00221,7,2026-02-07,In the Zone
2026-03-14,M00222,0,,Ghost
2026-03-14,M00223,1,2025-08-26,One-and-Done
2026-03-14,M00224,0,,Ghost
2026-03-14,M00225,0,,New Member
2026-03-14,M00226,7,2026-01-05,In the Zone
2026-03-14,M00228,1,2026-01-04,One-and-Done
2026-03-14,M00229,0,,Ghost
2026-03-14,M00230,1,2026-02-09,New Member
2026-03-14,M00232,2,2026-02-27,Approaching Threshold
2026-03-14,M00233,0,,Ghost
2026-03-14,M00234,3,2025-12-16,Approaching Threshold
2026-03-14,M00235,2,2026-02-21,Approaching Threshold
2026-03-14,M00236,0,,Ghost
2026-03-14,M00238,0,,Ghost
2026-03-14,M00239,2,2026-01-03,Approaching Threshold
2026-03-14,M00240,3,2026-02-01,Approaching Threshold
2026-03-14,M00241,0,,Ghost
2026-03-14,M00242,8,2026-03-14,In the Zone
2026-03-14,M00243,1,2025-12-27,One-and-Done
2026-03-14,M00244,0,,Ghost
2026-03-14,M00245,3,2025-12-22,Approaching Threshold
2026-03-14,M00246,0,,Ghost
2026-03-14,M00247,0,,Ghost
2026-03-14,M00249,3,2026-02-12,Approaching Threshold
2026-03-14,M00251,5,2025-10-13,In the Zone
2026-03-14,M00252,0,,Ghost
2026-03-14,M00253,0,,New Member
2026-03-14,M00254,0,,Ghost
2026-03-14,M00255,0,,Ghost
2026-03-14,M00256,0,,New Member
2026-03-14,M00257,3,2026-02-05,Approaching Threshold
2026-03-14,M00258,2,2026-03-08,Approaching Threshold
2026-03-14,M00259,3,2026-01-08,Approaching Threshold
2026-03-14,M00260,2,2026-02-11,Approaching Threshold
2026-03-14,M00261,0,,New Member
2026-03-14,M00262,0,,Ghost
2026-03-14,M00263,5,2026-02-14,In the Zone
2026-03-14,M00264,2,2026-03-03,Approaching Threshold
2026-03-14,M00265,4,2025-12-25,In the Zone
2026-03-14,M00266,4,2026-03-02,In the Zone
2026-03-14,M00267,0,,Ghost
2026-03-14,M00268,0,,Ghost
2026-03-14,M00269,0,,Ghost
2026-03-14,M00270,4,2026-03-01,In the Zone
2026-03-14,M00271,1,2026-03-11,New Member
2026-03-14,M00272,0,,Ghost
2026-03-14,M00273,5,2026-01-02,In the Zone
2026-03-14,M00274,0,,Ghost
2026-03-14,M00275,11,2026-03-03,Power User
2026-03-14,M00276,0,,Ghost
2026-03-14,M00277,0,,Ghost
2026-03-14,M00278,0,,Ghost
2026-03-14,M00279,9,2026-03-06,In the Zone
2026-03-14,M00280,0,,Ghost
2026-03-14,M00281,0,,Ghost
2026-03-14,M00282,5,2026-03-02,In the Zone
2026-03-14,M00283,0,,Ghost
2026-03-14,M00284,0,,New Member
2026-03-14,M00285,1,2026-01-24,One-and-Done
2026-03-14,M00286,0,,Ghost
2026-03-14,M00287,0,,New Member
2026-03-14,M00288,1,2026-01-11,One-and-Done
2026-03-14,M00289,0,,Ghost
2026-03-14,M00290,0,,Ghost
2026-03-14,M00291,4,2026-02-14,In the Zone
2026-03-14,M00292,2,2026-01-13,Approaching Threshold
2026-03-14,M00293,0,,Ghost
2026-03-14,M00294,1,2025-10-07,One-and-Done
2026-03-14,M00295,0,,New Member
2026-03-14,M00296,5,2025-11-07,In the Zone
2026-03-14,M00297,4,2026-02-01,In the Zone
2026-03-14,M00298,5,2026-02-18,In the Zone
2026-03-14,M00299,1,2026-01-28,One-and-Done
2026-03-14,M00300,0,,Ghost
2026-03-14,M00301,3,2025-10-08,Approaching Threshold
2026-03-14,M00302,4,2026-01-25,In the Zone
2026-03-14,M00303,11,2026-02-01,Power User
2026-03-14,M00304,9,2026-02-04,In the Zone
2026-03-14,M00305,1,2025-11-29,One-and-Done
2026-03-14,M00306,1,2025-11-28,One-and-Done
2026-03-14,M00307,0,,New Member
2026-03-14,M00308,1,2025-11-13,One-and-Done
2026-03-14,M00309,0,,Ghost
2026-03-14,M00310,0,,Ghost
2026-03-14,M00311,9,2026-03-06,In the Zone
2026-03-14,M00312,1,2026-01-14,One-and-Done
2026-03-14,M00313,0,,New Member
2026-03-14,M00314,0,,Ghost
2026-03-14,M00315,0,,Ghost
2026-03-14,M00316,7,2026-02-01,In the Zone
2026-03-14,M00317,3,2026-01-11,Approaching Threshold
2026-03-14,M00318,0,,Ghost
2026-03-14,M00319,0,,Ghost
2026-03-14,M00320,0,,Ghost
2026-03-14,M00321,7,2025-12-29,In the Zone
2026-03-14,M00322,0,,Ghost
2026-03-14,M00323,2,2026-02-19,Approaching Threshold
2026-03-14,M00324,0,,Ghost
2026-03-14,M00325,1,2026-02-25,New Member
2026-03-14,M00327,1,2026-02-22,New Member
2026-03-14,M00328,3,2025-12-25,Approaching Threshold
2026-03-14,M00329,0,,Ghost
2026-03-14,M00330,0,,Ghost
2026-03-14,M00331,0,,Ghost
2026-03-14,M00332,1,2025-09-27,One-and-Done
2026-03-14,M00333,2,2025-11-28,Approaching Threshold
2026-03-14,M00335,1,2025-08-08,One-and-Done
2026-03-14,M00336,0,,New Member
2026-03-14,M00337,9,2026-01-12,In the Zone
2026-03-14,M00338,1,2026-01-16,One-and-Done
2026-03-14,M00339,0,,Ghost
2026-03-14,M00340,0,,Ghost
2026-03-14,M00341,0,,Ghost
2026-03-14,M00342,1,2025-12-28,One-and-Done
2026-03-14,M00343,0,,Ghost
2026-03-14,M00344,2,2025-07-30,Approaching Threshold
2026-03-14,M00345,0,,New Member
2026-03-14,M00346,3,2025-12-11,Approaching Threshold
2026-03-14,M00347,1,2025-07-18,One-and-Done
2026-03-14,M00348,4,2026-03-01,In the Zone
2026-03-14,M00349,8,2026-01-29,In the Zone
2026-03-14,M00350,0,,Ghost
2026-03-14,M00351,0,,Ghost
2026-03-14,M00352,1,2025-10-16,One-and-Done
2026-03-14,M00353,0,,Ghost
2026-03-14,M00354,0,,Ghost
2026-03-14,M00355,3,2026-01-12,Approaching Threshold
2026-03-14,M00356,0,,Ghost
2026-03-14,M00357,0,,Ghost
2026-03-14,M00358,0,,New Member
2026-03-14,M00359,1,2025-12-19,One-and-Done
2026-03-14,M00360,0,,Ghost
2026-03-14,M00361,2,2026-01-27,Approaching Threshold
2026-03-14,M00362,0,,Ghost
2026-03-14,M00363,3,2026-02-20,Approaching Threshold
2026-03-14,M00364,0,,New Member
2026-03-14,M00366,0,,Ghost
2026-03-14,M00367,1,2025-12-03,One-and-Done
2026-03-14,M00369,2,2026-01-16,Approaching Threshold
2026-03-14,M00370,2,2026-03-06,Approaching Threshold
2026-03-14,M00371,0,,New Member
2026-03-14,M00373,0,,New Member
2026-03-14,M00374,1,2026-01-01,One-and-Done
2026-03-14,M00375,6,2026-03-08,In the Zone
2026-03-14,M00376,0,,Ghost
2026-03-14,M00377,1,2025-12-21,One-and-Done
2026-03-14,M00378,1,2025-12-14,One-and-Done
2026-03-14,M00379,1,2025-12-09,One-and-Done
2026-03-14,M00380,0,,Ghost
2026-03-14,M00381,1,2025-06-26,One-and-Done
2026-03-14,M00382,0,,New Member
2026-03-14,M00383,1,2026-01-07,One-and-Done
